drg_id,drg_def,provider_id,provider_name,total_discharges,avg_covered_charges,avg_total_payments
101,101 - SEIZURES W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,24,32162.41667,5875.208333
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,20,79559.1,11885.55
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,42,55417.69048,7015.214286
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,53,54591.4717,6642.867925
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,55,34879.67273,4333.781818
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,26,73458.61538,8829.846154
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,40,59372.4,5992.375
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,20,32016.05,4264.6
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,20,40374.55,5677.1
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,13,28018.38462,3640.846154
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,22,164440.5,27072.95455
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,22,96343.90909,16462.45455
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,15,105430.3333,18469.2
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,18,92312.33333,15898.44444
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,12,71515,12259.5
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,30,138980.6667,12271
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,11,130391.2727,28369.18182
252,252 - OTHER VASCULAR PROCEDURES W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,11,166639.3636,18901.09091
253,253 - OTHER VASCULAR PROCEDURES W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,14,123269.3571,14364.78571
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,29,85610.13793,11142.55172
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,13,69590.84615,6986.076923
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,16,97068.75,23535.5625
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,31,63269.35484,6535
291,291 - HEART FAILURE & SHOCK W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,46,78065.32609,9805.695652
292,292 - HEART FAILURE & SHOCK W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,79,52297.37975,6864.518987
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,41,37227.97561,4086.219512
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,15,63436.86667,5876.6
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,20,58942.85,8852.75
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,36,43028.58333,4991
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,33,34756,4415.757576
312,312 - SYNCOPE & COLLAPSE,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,65,41455.04615,4729.230769
313,313 - CHEST PAIN,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,40,34228.025,3312.8
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,12,127075.9167,13936.08333
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,14,303340.5714,41205.57143
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,12,137356.0833,15351.58333
378,378 - G.I. HEMORRHAGE W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,33,43105.24242,6782.090909
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,25,30014.36,5311.76
389,389 - G.I. OBSTRUCTION W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,13,65110.53846,15381.46154
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,84,35257.08333,5905.357143
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,14,38950.85714,5970.571429
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,176,83106.09091,18587.25568
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,23,91061.69565,11257.6087
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,13,29509.69231,3942.461538
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,39,37516.07692,4870.641026
563,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,22,28403.13636,4402.772727
603,603 - CELLULITIS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,71,36419.35211,6235.211268
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,19,69809.15789,11302.42105
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,96,42660.6875,5770.90625
682,682 - RENAL FAILURE W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,24,97925.875,10588.66667
683,683 - RENAL FAILURE W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,29,64700,10277.34483
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,61,39217.63934,4861.885246
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,44,38385,4771.227273
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,12,262698,35993.66667
870,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,23,148602.1304,25505.78261
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,46,81753,13693.34783
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,15,56655.2,6923.866667
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,13,29284.76923,4466.538462
948,948 - SIGNS & SYMPTOMS W/O MCC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,19,28930.21053,4014.052632
39,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140010,EVANSTON HOSPITAL,31,27734.80645,7598.064516
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140010,EVANSTON HOSPITAL,49,20218.26531,5949.040816
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140010,EVANSTON HOSPITAL,77,48434.72727,12934.41558
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140010,EVANSTON HOSPITAL,165,31700.81818,8344.545455
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140010,EVANSTON HOSPITAL,99,24035.49495,6352.585859
69,069 - TRANSIENT ISCHEMIA,140010,EVANSTON HOSPITAL,86,20413.36047,5390.918605
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140010,EVANSTON HOSPITAL,42,23480.80952,6143.47619
101,101 - SEIZURES W/O MCC,140010,EVANSTON HOSPITAL,52,22553.76923,5528.711538
149,149 - DYSEQUILIBRIUM,140010,EVANSTON HOSPITAL,45,15376.77778,4394.577778
176,176 - PULMONARY EMBOLISM W/O MCC,140010,EVANSTON HOSPITAL,83,24394.15663,8049.506024
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140010,EVANSTON HOSPITAL,77,52528.51948,13988.96104
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140010,EVANSTON HOSPITAL,157,29817.66879,9770
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140010,EVANSTON HOSPITAL,38,32788.68421,8740.684211
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140010,EVANSTON HOSPITAL,195,28231.52821,8098.661538
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140010,EVANSTON HOSPITAL,142,23263.71831,6833.887324
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140010,EVANSTON HOSPITAL,95,19454.30526,5266.673684
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140010,EVANSTON HOSPITAL,115,41224.74783,11039.85217
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140010,EVANSTON HOSPITAL,377,24660.38727,7212.167109
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140010,EVANSTON HOSPITAL,143,17149.62238,4853.055944
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140010,EVANSTON HOSPITAL,57,21758.68421,5855.877193
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140010,EVANSTON HOSPITAL,33,15727.18182,4518.666667
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140010,EVANSTON HOSPITAL,29,130823.4828,38753.06897
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140010,EVANSTON HOSPITAL,58,61757.44828,17076.67241
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140010,EVANSTON HOSPITAL,59,86142.38983,22593.25424
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140010,EVANSTON HOSPITAL,61,77049.2459,18305.88525
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140010,EVANSTON HOSPITAL,36,60069.97222,15417.52778
246,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,140010,EVANSTON HOSPITAL,25,117951.4,27597.2
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140010,EVANSTON HOSPITAL,124,77944.55645,16669.72581
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140010,EVANSTON HOSPITAL,43,61458.11628,14465.34884
251,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,140010,EVANSTON HOSPITAL,70,67816.24286,13800.15714
252,252 - OTHER VASCULAR PROCEDURES W MCC,140010,EVANSTON HOSPITAL,48,77049.75,22005.79167
253,253 - OTHER VASCULAR PROCEDURES W CC,140010,EVANSTON HOSPITAL,58,58358.84483,16913.94828
254,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,140010,EVANSTON HOSPITAL,35,37622.97143,12546.51429
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140010,EVANSTON HOSPITAL,55,54734,12816.07273
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140010,EVANSTON HOSPITAL,34,34279.91176,8061.117647
282,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",140010,EVANSTON HOSPITAL,25,22994.36,5488.48
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140010,EVANSTON HOSPITAL,28,65485.75,16176.75
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140010,EVANSTON HOSPITAL,109,35051.73394,7438.678899
291,291 - HEART FAILURE & SHOCK W MCC,140010,EVANSTON HOSPITAL,286,36283.63287,10776.37063
292,292 - HEART FAILURE & SHOCK W CC,140010,EVANSTON HOSPITAL,337,24684.91395,7090.388724
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140010,EVANSTON HOSPITAL,137,17030.63504,4898.124088
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140010,EVANSTON HOSPITAL,68,24411.10294,6467.794118
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140010,EVANSTON HOSPITAL,44,14827,4712.590909
305,305 - HYPERTENSION W/O MCC,140010,EVANSTON HOSPITAL,47,15094.51064,4324.87234
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140010,EVANSTON HOSPITAL,49,32380.85714,8991.632653
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140010,EVANSTON HOSPITAL,132,19717.21212,5928.80303
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140010,EVANSTON HOSPITAL,135,14265.2963,4059.748148
312,312 - SYNCOPE & COLLAPSE,140010,EVANSTON HOSPITAL,161,18837.13665,5567.881988
313,313 - CHEST PAIN,140010,EVANSTON HOSPITAL,89,17425.30337,4205.651685
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140010,EVANSTON HOSPITAL,31,51558.29032,13218.48387
315,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,140010,EVANSTON HOSPITAL,18,27333.77778,6993.833333
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140010,EVANSTON HOSPITAL,61,118869.9016,35733.4918
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140010,EVANSTON HOSPITAL,86,56511.83721,18449.17442
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140010,EVANSTON HOSPITAL,88,23375.61364,8544.215909
377,377 - G.I. HEMORRHAGE W MCC,140010,EVANSTON HOSPITAL,52,45928.94231,12535.84615
378,378 - G.I. HEMORRHAGE W CC,140010,EVANSTON HOSPITAL,208,26236.89423,7340.961538
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140010,EVANSTON HOSPITAL,87,17170.43678,5040.206897
389,389 - G.I. OBSTRUCTION W CC,140010,EVANSTON HOSPITAL,118,23295.98305,6833.152542
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140010,EVANSTON HOSPITAL,100,16282.67,4970.21
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140010,EVANSTON HOSPITAL,55,30329.47273,8076.890909
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140010,EVANSTON HOSPITAL,351,19288.97436,5302.65812
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140010,EVANSTON HOSPITAL,84,21378.61905,6871.857143
418,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140010,EVANSTON HOSPITAL,23,37353.47826,11595.34783
419,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140010,EVANSTON HOSPITAL,20,22388.45,9565.65
439,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,140010,EVANSTON HOSPITAL,36,28561.47222,7644.055556
460,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,140010,EVANSTON HOSPITAL,95,115907.2,31028.50526
469,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,140010,EVANSTON HOSPITAL,48,77624.33333,23846.60417
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140010,EVANSTON HOSPITAL,836,50087.30144,15341.98206
473,473 - CERVICAL SPINAL FUSION W/O CC/MCC,140010,EVANSTON HOSPITAL,15,66633,19336.13333
480,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,140010,EVANSTON HOSPITAL,33,80947.51515,20852.48485
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140010,EVANSTON HOSPITAL,153,50431.60784,12782.26797
482,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,140010,EVANSTON HOSPITAL,21,38728.85714,11815.04762
491,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140010,EVANSTON HOSPITAL,43,32627.67442,7704.023256
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140010,EVANSTON HOSPITAL,65,15522.06154,4712.553846
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140010,EVANSTON HOSPITAL,170,21457.57059,5917.070588
563,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",140010,EVANSTON HOSPITAL,37,18737.35135,5028.702703
602,602 - CELLULITIS W MCC,140010,EVANSTON HOSPITAL,46,31887.58696,10039.21739
603,603 - CELLULITIS W/O MCC,140010,EVANSTON HOSPITAL,276,16233.35507,5995.492754
638,638 - DIABETES W CC,140010,EVANSTON HOSPITAL,59,19896.08475,5940.677966
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140010,EVANSTON HOSPITAL,78,27188.47436,7974.730769
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140010,EVANSTON HOSPITAL,358,16410.24581,4809.357542
682,682 - RENAL FAILURE W MCC,140010,EVANSTON HOSPITAL,95,48221.28421,14175.34737
683,683 - RENAL FAILURE W CC,140010,EVANSTON HOSPITAL,262,22566.80916,7551.263359
684,684 - RENAL FAILURE W/O CC/MCC,140010,EVANSTON HOSPITAL,46,15569.5,4673.282609
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140010,EVANSTON HOSPITAL,119,29886.41176,8112.680672
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140010,EVANSTON HOSPITAL,385,17759.13247,5430.072727
698,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,140010,EVANSTON HOSPITAL,23,30501.73913,10164.26087
699,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,140010,EVANSTON HOSPITAL,32,21068.34375,6872.4375
811,811 - RED BLOOD CELL DISORDERS W MCC,140010,EVANSTON HOSPITAL,43,32622.55814,8872.674419
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140010,EVANSTON HOSPITAL,127,19898.46457,5712.826772
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140010,EVANSTON HOSPITAL,45,114964.2889,39692.04444
870,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,140010,EVANSTON HOSPITAL,22,131763.5909,40773.54545
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140010,EVANSTON HOSPITAL,466,45120.43777,14578.15665
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140010,EVANSTON HOSPITAL,147,27265.36735,7852.891156
885,885 - PSYCHOSES,140010,EVANSTON HOSPITAL,12,18712,6258.75
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140010,EVANSTON HOSPITAL,77,16580.14286,4594.636364
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140010,EVANSTON HOSPITAL,37,16431.21622,4329.054054
948,948 - SIGNS & SYMPTOMS W/O MCC,140010,EVANSTON HOSPITAL,168,18869.77381,4717.02381
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140011,HERRIN HOSPITAL,15,24064.66667,10106.86667
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140011,HERRIN HOSPITAL,32,18052.21875,6487.625
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140011,HERRIN HOSPITAL,14,13743,4694.5
69,069 - TRANSIENT ISCHEMIA,140011,HERRIN HOSPITAL,25,10868.36,4183.56
101,101 - SEIZURES W/O MCC,140011,HERRIN HOSPITAL,21,13380.14286,4699.095238
176,176 - PULMONARY EMBOLISM W/O MCC,140011,HERRIN HOSPITAL,11,17178.45455,5984
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140011,HERRIN HOSPITAL,11,33892.54545,11009.18182
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140011,HERRIN HOSPITAL,28,23928,8169.035714
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140011,HERRIN HOSPITAL,13,24633.84615,7325.230769
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140011,HERRIN HOSPITAL,132,19448.75758,6705.25
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140011,HERRIN HOSPITAL,95,17378.05263,5502
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140011,HERRIN HOSPITAL,113,12215.37168,4043.283186
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140011,HERRIN HOSPITAL,50,27069.92,8306.86
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140011,HERRIN HOSPITAL,114,18223.92982,5663.201754
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140011,HERRIN HOSPITAL,45,14326.31111,4059.066667
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140011,HERRIN HOSPITAL,12,15638.66667,4825.333333
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140011,HERRIN HOSPITAL,16,11462.9375,3483.25
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140011,HERRIN HOSPITAL,21,34358.19048,12600.66667
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140011,HERRIN HOSPITAL,19,21008.42105,9045.473684
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140011,HERRIN HOSPITAL,17,18728.94118,6265.117647
291,291 - HEART FAILURE & SHOCK W MCC,140011,HERRIN HOSPITAL,55,25539.8,8462.581818
292,292 - HEART FAILURE & SHOCK W CC,140011,HERRIN HOSPITAL,53,18159.41509,5876.018868
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140011,HERRIN HOSPITAL,28,12046.53571,4090.857143
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140011,HERRIN HOSPITAL,17,12804.58824,5312.294118
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140011,HERRIN HOSPITAL,15,6535.266667,3658.133333
303,303 - ATHEROSCLEROSIS W/O MCC,140011,HERRIN HOSPITAL,14,11414.42857,3336.5
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140011,HERRIN HOSPITAL,25,22657.16,6803.6
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140011,HERRIN HOSPITAL,40,15476.575,4692.275
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140011,HERRIN HOSPITAL,41,11677.07317,3261.902439
312,312 - SYNCOPE & COLLAPSE,140011,HERRIN HOSPITAL,40,12769.75,4311.15
313,313 - CHEST PAIN,140011,HERRIN HOSPITAL,34,15210.58824,3147.176471
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140011,HERRIN HOSPITAL,12,16319.33333,10217.75
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140011,HERRIN HOSPITAL,19,113873.6842,39927.42105
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140011,HERRIN HOSPITAL,16,57362.375,17254.8125
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140011,HERRIN HOSPITAL,27,20221.81481,7042.962963
377,377 - G.I. HEMORRHAGE W MCC,140011,HERRIN HOSPITAL,11,25087.72727,9540.363636
378,378 - G.I. HEMORRHAGE W CC,140011,HERRIN HOSPITAL,52,17814.34615,5847.326923
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140011,HERRIN HOSPITAL,18,12686.11111,4413.333333
389,389 - G.I. OBSTRUCTION W CC,140011,HERRIN HOSPITAL,20,13269.8,5348.95
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140011,HERRIN HOSPITAL,15,13962,3643.666667
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140011,HERRIN HOSPITAL,24,15259.375,7222.416667
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140011,HERRIN HOSPITAL,101,14461.68317,4328.861386
469,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,140011,HERRIN HOSPITAL,17,56160.23529,18496.64706
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140011,HERRIN HOSPITAL,200,41381.405,12740.6
480,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,140011,HERRIN HOSPITAL,15,45917.4,17203.2
