provider_id,doc_comm_bad,doc_com_ok,doc_com_good,help_timingbad,help_timing_ok,help_timing_good,pain_ctrl_bad,pain_ctrl_ok,pain_ctrl_good,quiet_no,quiet_usu,quiet_always,recovery_info_yes,recovery_info_no,rating_low,rating_mid,rating_high,recommend_no,recommend_ok,recommend_y,num_surveys,survey_response_rate
30108,0.05,0.12,0.83,0.04,0.13,0.83,0.06,0.19,0.75,0.06,0.20,0.74,0.86,0.14,0.04,0.15,0.81,0.02,0.15,0.83,300 or more,0.48
30110,0.06,0.16,0.78,0.11,0.24,0.65,0.07,0.22,0.71,0.11,0.30,0.59,0.83,0.17,0.10,0.25,0.65,0.08,0.25,0.67,300 or more,0.31
30111,0.06,0.13,0.81,0.13,0.30,0.57,0.11,0.23,0.66,0.21,0.33,0.46,0.78,0.22,0.15,0.25,0.60,0.11,0.25,0.64,300 or more,0.22
30112,0.03,0.09,0.88,0.05,0.17,0.78,0.04,0.19,0.77,0.04,0.22,0.74,0.91,0.09,0.04,0.13,0.83,0.02,0.12,0.86,300 or more,0.57
30113,,,,,,,,,,,,,,,,,,,,,Not Available,
30114,0.04,0.17,0.79,0.08,0.27,0.65,0.07,0.25,0.68,0.13,0.32,0.55,0.88,0.12,0.10,0.19,0.71,0.06,0.19,0.75,300 or more,0.36
30115,0.05,0.17,0.78,0.10,0.25,0.65,0.07,0.23,0.70,0.07,0.25,0.68,0.85,0.15,0.06,0.18,0.76,0.03,0.17,0.80,300 or more,0.19
30117,0.08,0.24,0.68,0.17,0.24,0.59,0.12,0.24,0.64,0.12,0.29,0.59,0.81,0.19,0.11,0.22,0.67,0.08,0.19,0.73,300 or more,0.28
30118,0.06,0.15,0.79,0.04,0.25,0.71,0.09,0.24,0.67,0.07,0.37,0.56,0.85,0.15,0.06,0.18,0.76,0.03,0.20,0.77,300 or more,0.32
30119,0.05,0.19,0.76,0.09,0.25,0.66,0.06,0.22,0.72,0.06,0.27,0.67,0.86,0.14,0.06,0.16,0.78,0.04,0.15,0.81,300 or more,0.29
30120,0.08,0.18,0.74,0.08,0.22,0.70,0.08,0.22,0.70,0.07,0.25,0.68,0.78,0.22,0.09,0.16,0.75,0.08,0.15,0.77,300 or more,0.23
30121,0.06,0.19,0.75,0.13,0.26,0.61,0.07,0.21,0.72,0.10,0.29,0.61,0.82,0.18,0.13,0.21,0.66,0.10,0.21,0.69,300 or more,0.34
30122,0.04,0.17,0.79,0.11,0.31,0.58,0.04,0.24,0.72,0.07,0.28,0.65,0.85,0.15,0.06,0.15,0.79,0.03,0.15,0.82,300 or more,0.27
30123,0.05,0.17,0.78,0.11,0.26,0.63,0.06,0.20,0.74,0.07,0.25,0.68,0.77,0.23,0.08,0.16,0.76,0.06,0.15,0.79,300 or more,0.41
30126,0.13,0.25,0.62,0.12,0.30,0.58,0.10,0.28,0.62,0.17,0.36,0.47,0.73,0.27,0.21,0.29,0.50,0.15,0.33,0.52,300 or more,0.28
30130,0.02,0.12,0.86,0.03,0.20,0.77,0.04,0.21,0.75,0.09,0.18,0.73,0.88,0.12,0.03,0.15,0.82,0.02,0.15,0.83,Between 100 and 299,0.26
30131,,,,,,,,,,,,,,,,,,,,,Not Available,
30132,,,,,,,,,,,,,,,,,,,,,Not Available,
31300,,,,,,,,,,,,,,,,,,,,,Not Available,
31301,,,,,,,,,,,,,,,,,,,,,Not Available,
31302,,,,,,,,,,,,,,,,,,,,,Not Available,
31303,,,,,,,,,,,,,,,,,,,,,Not Available,
31304,0.04,0.13,0.83,0.04,0.14,0.82,0.06,0.20,0.74,0.06,0.22,0.72,0.87,0.13,0.07,0.31,0.62,0.06,0.24,0.70,Fewer than 100,0.18
31305,,,,,,,,,,,,,,,,,,,,,Not Available,
31309,,,,,,,,,,,,,,,,,,,,,Not Available,
31311,,,,,,,,,,,,,,,,,,,,,Not Available,
31312,0.04,0.10,0.86,0.04,0.25,0.71,0.08,0.26,0.66,0.12,0.35,0.53,0.74,0.26,0.09,0.28,0.63,0.05,0.24,0.71,Fewer than 100,0.27
31313,0.04,0.14,0.82,0.10,0.23,0.67,0.10,0.23,0.67,0.11,0.29,0.60,0.82,0.18,0.11,0.30,0.59,0.09,0.37,0.54,Between 100 and 299,0.22
31314,0.03,0.14,0.83,0.11,0.22,0.67,0.10,0.19,0.71,0.12,0.31,0.57,0.88,0.12,0.08,0.25,0.67,0.07,0.28,0.65,300 or more,0.31
31315,,,,,,,,,,,,,,,,,,,,,Not Available,
33302,,,,,,,,,,,,,,,,,,,,,Not Available,
40001,0.04,0.14,0.82,0.10,0.27,0.63,0.07,0.25,0.68,0.10,0.29,0.61,0.85,0.15,0.11,0.29,0.60,0.09,0.32,0.59,300 or more,0.26
40002,0.03,0.10,0.87,0.09,0.24,0.67,0.06,0.29,0.65,0.10,0.37,0.53,0.74,0.26,0.08,0.30,0.62,0.04,0.32,0.64,Between 100 and 299,0.26
40004,0.04,0.13,0.83,0.08,0.25,0.67,0.05,0.22,0.73,0.06,0.27,0.67,0.84,0.16,0.06,0.22,0.72,0.02,0.20,0.78,300 or more,0.40
40007,0.04,0.15,0.81,0.14,0.27,0.59,0.07,0.24,0.69,0.08,0.30,0.62,0.83,0.17,0.10,0.22,0.68,0.06,0.23,0.71,300 or more,0.37
40010,0.04,0.15,0.81,0.10,0.31,0.59,0.07,0.24,0.69,0.13,0.35,0.52,0.81,0.19,0.06,0.19,0.75,0.03,0.18,0.79,300 or more,0.36
40011,0.01,0.10,0.89,0.09,0.22,0.69,0.04,0.20,0.76,0.04,0.24,0.72,0.80,0.20,0.06,0.20,0.74,0.03,0.27,0.70,Between 100 and 299,0.23
40014,0.03,0.14,0.83,0.09,0.28,0.63,0.05,0.23,0.72,0.04,0.27,0.69,0.80,0.20,0.07,0.20,0.73,0.04,0.27,0.69,300 or more,0.34
40015,0.03,0.13,0.84,0.10,0.21,0.69,0.12,0.18,0.70,0.11,0.24,0.65,0.82,0.18,0.17,0.24,0.59,0.09,0.29,0.62,Between 100 and 299,0.20
40016,0.05,0.15,0.80,0.11,0.29,0.60,0.06,0.26,0.68,0.09,0.28,0.63,0.80,0.20,0.08,0.18,0.74,0.04,0.17,0.79,300 or more,0.24
40017,0.03,0.11,0.86,0.09,0.26,0.65,0.08,0.26,0.66,0.07,0.31,0.62,0.79,0.21,0.09,0.24,0.67,0.05,0.32,0.63,300 or more,0.30
40018,0.07,0.16,0.77,0.07,0.28,0.65,0.11,0.20,0.69,0.10,0.27,0.63,0.80,0.20,0.10,0.26,0.64,0.09,0.29,0.62,Between 100 and 299,0.24
40019,0.05,0.12,0.83,0.12,0.22,0.66,0.09,0.20,0.71,0.09,0.24,0.67,0.77,0.23,0.07,0.23,0.70,0.07,0.32,0.61,300 or more,0.24
40020,0.04,0.12,0.84,0.12,0.25,0.63,0.07,0.22,0.71,0.06,0.25,0.69,0.80,0.20,0.07,0.21,0.72,0.03,0.23,0.74,300 or more,0.34
40022,0.05,0.17,0.78,0.11,0.29,0.60,0.07,0.25,0.68,0.07,0.31,0.62,0.86,0.14,0.09,0.22,0.69,0.06,0.22,0.72,300 or more,0.29
40026,0.05,0.18,0.77,0.11,0.26,0.63,0.06,0.23,0.71,0.11,0.33,0.56,0.83,0.17,0.07,0.23,0.70,0.04,0.24,0.72,300 or more,0.35
40027,0.07,0.20,0.73,0.10,0.23,0.67,0.09,0.24,0.67,0.09,0.36,0.55,0.81,0.19,0.07,0.23,0.70,0.05,0.26,0.69,300 or more,0.37
40029,0.04,0.14,0.82,0.09,0.26,0.65,0.06,0.21,0.73,0.08,0.25,0.67,0.82,0.18,0.09,0.26,0.65,0.04,0.27,0.69,300 or more,0.33
40036,0.04,0.14,0.82,0.10,0.24,0.66,0.07,0.23,0.70,0.10,0.28,0.62,0.81,0.19,0.07,0.18,0.75,0.04,0.17,0.79,300 or more,0.34
40039,0.04,0.11,0.85,0.09,0.22,0.69,0.07,0.21,0.72,0.05,0.24,0.71,0.81,0.19,0.08,0.22,0.70,0.05,0.26,0.69,300 or more,0.33
40041,0.05,0.15,0.80,0.11,0.25,0.64,0.08,0.20,0.72,0.11,0.32,0.57,0.81,0.19,0.11,0.26,0.63,0.09,0.32,0.59,300 or more,0.35
40042,0.06,0.14,0.80,0.13,0.25,0.62,0.12,0.22,0.66,0.07,0.23,0.70,0.77,0.23,0.12,0.29,0.59,0.11,0.35,0.54,300 or more,0.23
40047,0.01,0.04,0.95,0.03,0.16,0.81,0.01,0.20,0.79,0.07,0.30,0.63,0.80,0.20,0.04,0.21,0.75,0.04,0.24,0.72,Between 100 and 299,0.42
40050,0.00,0.09,0.91,0.01,0.23,0.76,0.02,0.19,0.79,0.04,0.32,0.64,0.79,0.21,0.03,0.20,0.77,0.02,0.26,0.72,Between 100 and 299,0.24
40051,0.01,0.07,0.92,0.17,0.26,0.57,0.09,0.22,0.69,0.12,0.26,0.62,0.78,0.22,0.16,0.29,0.55,0.05,0.39,0.56,300 or more,0.21
40055,0.07,0.16,0.77,0.20,0.28,0.52,0.13,0.26,0.61,0.14,0.31,0.55,0.79,0.21,0.18,0.24,0.58,0.08,0.33,0.59,300 or more,0.25
40062,0.06,0.14,0.80,0.09,0.29,0.62,0.06,0.22,0.72,0.14,0.32,0.54,0.85,0.15,0.08,0.24,0.68,0.03,0.20,0.77,300 or more,0.34
40067,0.01,0.09,0.90,0.06,0.18,0.76,0.05,0.18,0.77,0.03,0.20,0.77,0.88,0.12,0.06,0.22,0.72,0.06,0.15,0.79,Between 100 and 299,0.24
40069,0.06,0.12,0.82,0.15,0.17,0.68,0.12,0.17,0.71,0.10,0.23,0.67,0.75,0.25,0.14,0.26,0.60,0.10,0.32,0.58,Between 100 and 299,0.24
40071,0.05,0.13,0.82,0.10,0.23,0.67,0.08,0.22,0.70,0.08,0.25,0.67,0.85,0.15,0.10,0.27,0.63,0.07,0.34,0.59,300 or more,0.30
40072,0.02,0.07,0.91,0.08,0.18,0.74,0.08,0.19,0.73,0.06,0.29,0.65,0.84,0.16,0.08,0.19,0.73,0.03,0.31,0.66,Between 100 and 299,0.22
40074,0.08,0.16,0.76,0.09,0.25,0.66,0.10,0.23,0.67,0.02,0.23,0.75,0.80,0.20,0.14,0.21,0.65,0.13,0.31,0.56,300 or more,0.31
40076,0.02,0.11,0.87,0.12,0.24,0.64,0.07,0.29,0.64,0.08,0.34,0.58,0.72,0.28,0.11,0.23,0.66,0.06,0.33,0.61,Between 100 and 299,0.24
40078,0.04,0.15,0.81,0.10,0.27,0.63,0.07,0.22,0.71,0.07,0.27,0.66,0.84,0.16,0.06,0.18,0.76,0.03,0.19,0.78,300 or more,0.35
40080,0.05,0.17,0.78,0.09,0.26,0.65,0.10,0.22,0.68,0.09,0.28,0.63,0.84,0.16,0.10,0.30,0.60,0.11,0.35,0.54,300 or more,0.24
40084,0.06,0.14,0.80,0.10,0.25,0.65,0.10,0.24,0.66,0.06,0.30,0.64,0.81,0.19,0.10,0.18,0.72,0.08,0.25,0.67,300 or more,0.32
40085,0.04,0.10,0.86,0.11,0.23,0.66,0.09,0.17,0.74,0.07,0.24,0.69,0.81,0.19,0.09,0.27,0.64,0.08,0.35,0.57,300 or more,0.25
40088,0.06,0.14,0.80,0.09,0.25,0.66,0.08,0.22,0.70,0.06,0.27,0.67,0.81,0.19,0.09,0.29,0.62,0.06,0.30,0.64,300 or more,0.29
40091,0.09,0.14,0.77,0.17,0.25,0.58,0.14,0.25,0.61,0.12,0.22,0.66,0.78,0.22,0.15,0.29,0.56,0.14,0.43,0.43,Between 100 and 299,0.24
40114,0.04,0.13,0.83,0.09,0.23,0.68,0.05,0.21,0.74,0.07,0.25,0.68,0.80,0.20,0.07,0.19,0.74,0.03,0.19,0.78,300 or more,0.33
40118,0.04,0.12,0.84,0.08,0.22,0.70,0.03,0.19,0.78,0.04,0.22,0.74,0.82,0.18,0.06,0.17,0.77,0.01,0.16,0.83,300 or more,0.34
40119,0.07,0.17,0.76,0.10,0.31,0.59,0.05,0.27,0.68,0.10,0.31,0.59,0.78,0.22,0.11,0.25,0.64,0.05,0.31,0.64,300 or more,0.26
40132,,,,,,,,,,,,,,,,,,,,,Not Available,
40134,0.03,0.12,0.85,0.02,0.13,0.85,0.05,0.17,0.78,0.05,0.24,0.71,0.82,0.18,0.01,0.10,0.89,0.01,0.07,0.92,300 or more,0.43
40137,0.04,0.13,0.83,0.17,0.23,0.60,0.08,0.24,0.68,0.06,0.22,0.72,0.79,0.21,0.10,0.22,0.68,0.09,0.21,0.70,300 or more,0.36
40147,0.03,0.08,0.89,0.05,0.12,0.83,0.04,0.15,0.81,0.01,0.08,0.91,0.88,0.12,0.02,0.07,0.91,0.01,0.07,0.92,300 or more,0.59
40152,0.00,0.09,0.91,0.02,0.13,0.85,0.03,0.15,0.82,0.01,0.13,0.86,0.90,0.10,0.04,0.08,0.88,0.01,0.09,0.90,Between 100 and 299,0.52
41300,,,,,,,,,,,,,,,,,,,,,Not Available,
41302,,,,,,,,,,,,,,,,,,,,,Not Available,
41303,,,,,,,,,,,,,,,,,,,,,Not Available,
41304,,,,,,,,,,,,,,,,,,,,,Not Available,
41305,,,,,,,,,,,,,,,,,,,,,Not Available,
41306,,,,,,,,,,,,,,,,,,,,,Not Available,
41307,,,,,,,,,,,,,,,,,,,,,Not Available,
41308,,,,,,,,,,,,,,,,,,,,,Not Available,
41309,,,,,,,,,,,,,,,,,,,,,Not Available,
41310,,,,,,,,,,,,,,,,,,,,,Not Available,
41311,0.04,0.10,0.86,0.05,0.16,0.79,0.06,0.20,0.74,0.04,0.17,0.79,0.79,0.21,0.03,0.16,0.81,0.02,0.21,0.77,Fewer than 100,0.20
41312,0.06,0.14,0.80,0.04,0.21,0.75,0.04,0.24,0.72,0.05,0.24,0.71,0.81,0.19,0.07,0.15,0.78,0.04,0.18,0.78,Between 100 and 299,0.34
41313,,,,,,,,,,,,,,,,,,,,,Not Available,
41314,,,,,,,,,,,,,,,,,,,,,Not Available,
41316,,,,,,,,,,,,,,,,,,,,,Not Available,
41317,,,,,,,,,,,,,,,,,,,,,Not Available,
41318,,,,,,,,,,,,,,,,,,,,,Not Available,
41319,,,,,,,,,,,,,,,,,,,,,Not Available,
41320,,,,,,,,,,,,,,,,,,,,,Not Available,
41321,0.03,0.09,0.88,0.08,0.22,0.70,0.06,0.22,0.72,0.05,0.25,0.70,0.77,0.23,0.07,0.22,0.71,0.05,0.29,0.66,Between 100 and 299,0.27
41322,,,,,,,,,,,,,,,,,,,,,Not Available,
41323,,,,,,,,,,,,,,,,,,,,,Not Available,
41324,0.01,0.07,0.92,0.05,0.14,0.81,0.10,0.16,0.74,0.11,0.22,0.67,0.84,0.16,0.07,0.19,0.74,0.05,0.23,0.72,Between 100 and 299,0.38
41326,,,,,,,,,,,,,,,,,,,,,Not Available,
41327,,,,,,,,,,,,,,,,,,,,,Not Available,
41328,,,,,,,,,,,,,,,,,,,,,Not Available,
41329,,,,,,,,,,,,,,,,,,,,,Not Available,
41330,,,,,,,,,,,,,,,,,,,,,Not Available,
41331,,,,,,,,,,,,,,,,,,,,,Not Available,
43300,,,,,,,,,,,,,,,,,,,,,Not Available,
50002,0.07,0.18,0.75,0.19,0.28,0.53,0.09,0.23,0.68,0.17,0.30,0.53,0.80,0.20,0.11,0.25,0.64,0.08,0.26,0.66,300 or more,0.23
50006,0.08,0.22,0.70,0.17,0.31,0.52,0.10,0.27,0.63,0.23,0.36,0.41,0.83,0.17,0.18,0.30,0.52,0.11,0.29,0.60,300 or more,0.23
50007,0.04,0.15,0.81,0.10,0.28,0.62,0.06,0.19,0.75,0.10,0.28,0.62,0.83,0.17,0.06,0.14,0.80,0.02,0.14,0.84,300 or more,0.41
50008,0.03,0.16,0.81,0.15,0.31,0.54,0.06,0.23,0.71,0.18,0.34,0.48,0.79,0.21,0.10,0.23,0.67,0.06,0.19,0.75,300 or more,0.35
50009,0.05,0.16,0.79,0.11,0.27,0.62,0.06,0.24,0.70,0.23,0.36,0.41,0.82,0.18,0.07,0.22,0.71,0.03,0.18,0.79,300 or more,0.26
50013,0.04,0.16,0.80,0.06,0.25,0.69,0.05,0.21,0.74,0.13,0.28,0.59,0.85,0.15,0.04,0.16,0.80,0.03,0.12,0.85,300 or more,0.34
50014,0.03,0.15,0.82,0.08,0.28,0.64,0.06,0.24,0.70,0.08,0.32,0.60,0.84,0.16,0.07,0.23,0.70,0.03,0.25,0.72,300 or more,0.31
50016,0.05,0.15,0.80,0.10,0.27,0.63,0.06,0.23,0.71,0.23,0.37,0.40,0.85,0.15,0.11,0.29,0.60,0.07,0.29,0.64,300 or more,0.37
50017,0.05,0.15,0.80,0.13,0.27,0.60,0.08,0.24,0.68,0.20,0.36,0.44,0.86,0.14,0.09,0.23,0.68,0.05,0.23,0.72,300 or more,0.39
50018,0.11,0.21,0.68,0.20,0.31,0.49,0.15,0.29,0.56,0.30,0.36,0.34,0.76,0.24,0.17,0.29,0.54,0.11,0.40,0.49,300 or more,0.19
50022,0.09,0.18,0.73,0.19,0.30,0.51,0.11,0.23,0.66,0.28,0.33,0.39,0.83,0.17,0.13,0.30,0.57,0.09,0.29,0.62,300 or more,0.32
50024,0.08,0.16,0.76,0.17,0.23,0.60,0.09,0.24,0.67,0.13,0.31,0.56,0.82,0.18,0.10,0.27,0.63,0.08,0.28,0.64,300 or more,0.11
50025,0.05,0.16,0.79,0.08,0.22,0.70,0.06,0.24,0.70,0.13,0.31,0.56,0.84,0.16,0.07,0.19,0.74,0.05,0.17,0.78,300 or more,0.29
50026,0.06,0.16,0.78,0.11,0.26,0.63,0.06,0.22,0.72,0.16,0.34,0.50,0.84,0.16,0.07,0.21,0.72,0.04,0.19,0.77,300 or more,0.28
50028,0.07,0.19,0.74,0.09,0.22,0.69,0.07,0.25,0.68,0.15,0.35,0.50,0.85,0.15,0.09,0.26,0.65,0.07,0.25,0.68,300 or more,0.30
50030,0.12,0.24,0.64,0.20,0.30,0.50,0.13,0.26,0.61,0.23,0.38,0.39,0.73,0.27,0.18,0.36,0.46,0.14,0.43,0.43,300 or more,0.30
50036,0.07,0.19,0.74,0.14,0.27,0.59,0.09,0.23,0.68,0.15,0.33,0.52,0.83,0.17,0.09,0.22,0.69,0.06,0.21,0.73,300 or more,0.25
50038,0.05,0.17,0.78,0.13,0.37,0.50,0.08,0.25,0.67,0.28,0.33,0.39,0.83,0.17,0.11,0.27,0.62,0.08,0.26,0.66,300 or more,0.27
50039,0.03,0.18,0.79,0.11,0.29,0.60,0.05,0.23,0.72,0.24,0.36,0.40,0.86,0.14,0.06,0.25,0.69,0.03,0.22,0.75,300 or more,0.27
50040,0.04,0.17,0.79,0.17,0.27,0.56,0.07,0.31,0.62,0.29,0.33,0.38,0.79,0.21,0.09,0.25,0.66,0.06,0.24,0.70,300 or more,0.25
50042,0.05,0.16,0.79,0.07,0.22,0.71,0.06,0.23,0.71,0.15,0.37,0.48,0.83,0.17,0.08,0.21,0.71,0.04,0.22,0.74,300 or more,0.31
50043,0.05,0.17,0.78,0.21,0.28,0.51,0.09,0.25,0.66,0.22,0.27,0.51,0.79,0.21,0.12,0.28,0.60,0.04,0.29,0.67,300 or more,0.28
50045,0.08,0.16,0.76,0.13,0.28,0.59,0.08,0.24,0.68,0.21,0.34,0.45,0.82,0.18,0.13,0.27,0.60,0.10,0.31,0.59,300 or more,0.21
50046,0.03,0.15,0.82,0.06,0.19,0.75,0.03,0.20,0.77,0.06,0.30,0.64,0.85,0.15,0.08,0.26,0.66,0.05,0.20,0.75,Between 100 and 299,0.34
50047,0.06,0.19,0.75,0.09,0.21,0.70,0.06,0.22,0.72,0.25,0.35,0.40,0.80,0.20,0.07,0.27,0.66,0.03,0.22,0.75,300 or more,0.37
50054,0.09,0.22,0.69,0.16,0.31,0.53,0.12,0.29,0.59,0.28,0.38,0.34,0.78,0.22,0.20,0.32,0.48,0.16,0.32,0.52,300 or more,0.30
50055,0.07,0.15,0.78,0.16,0.24,0.60,0.09,0.23,0.68,0.19,0.26,0.55,0.82,0.18,0.10,0.29,0.61,0.06,0.28,0.66,300 or more,0.24
50056,0.07,0.18,0.75,0.12,0.27,0.61,0.08,0.23,0.69,0.21,0.33,0.46,0.78,0.22,0.11,0.29,0.60,0.07,0.31,0.62,300 or more,0.31
50057,0.06,0.16,0.78,0.10,0.30,0.60,0.07,0.26,0.67,0.17,0.36,0.47,0.84,0.16,0.08,0.24,0.68,0.05,0.24,0.71,300 or more,0.27
50058,0.07,0.16,0.77,0.16,0.26,0.58,0.09,0.24,0.67,0.17,0.32,0.51,0.80,0.20,0.11,0.25,0.64,0.07,0.23,0.70,300 or more,0.23
50060,0.04,0.20,0.76,0.15,0.32,0.53,0.11,0.25,0.64,0.20,0.34,0.46,0.82,0.18,0.11,0.25,0.64,0.07,0.27,0.66,300 or more,0.30
50063,0.08,0.22,0.70,0.16,0.31,0.53,0.12,0.27,0.61,0.15,0.35,0.50,0.75,0.25,0.13,0.25,0.62,0.09,0.33,0.58,300 or more,0.23
50067,0.07,0.15,0.78,0.11,0.28,0.61,0.10,0.29,0.61,0.23,0.38,0.39,0.80,0.20,0.12,0.25,0.63,0.07,0.27,0.66,Between 100 and 299,0.24
50069,0.06,0.17,0.77,0.13,0.30,0.57,0.07,0.25,0.68,0.13,0.33,0.54,0.83,0.17,0.07,0.16,0.77,0.04,0.15,0.81,300 or more,0.28
50070,0.04,0.14,0.82,0.10,0.22,0.68,0.05,0.23,0.72,0.20,0.37,0.43,0.86,0.14,0.06,0.21,0.73,0.03,0.22,0.75,300 or more,0.37
50071,0.04,0.14,0.82,0.10,0.26,0.64,0.06,0.21,0.73,0.12,0.33,0.55,0.86,0.14,0.05,0.19,0.76,0.02,0.17,0.81,300 or more,0.37
50072,0.04,0.16,0.80,0.12,0.29,0.59,0.06,0.26,0.68,0.22,0.36,0.42,0.85,0.15,0.07,0.27,0.66,0.04,0.24,0.72,300 or more,0.37
50073,0.04,0.15,0.81,0.10,0.25,0.65,0.06,0.23,0.71,0.11,0.35,0.54,0.85,0.15,0.07,0.21,0.72,0.04,0.20,0.76,300 or more,0.32
50075,0.05,0.17,0.78,0.12,0.29,0.59,0.08,0.24,0.68,0.26,0.35,0.39,0.83,0.17,0.12,0.30,0.58,0.07,0.29,0.64,300 or more,0.32
50076,0.04,0.17,0.79,0.09,0.25,0.66,0.06,0.22,0.72,0.16,0.34,0.50,0.86,0.14,0.07,0.23,0.70,0.04,0.21,0.75,300 or more,0.39
50077,0.06,0.16,0.78,0.13,0.29,0.58,0.08,0.22,0.70,0.19,0.32,0.49,0.82,0.18,0.10,0.23,0.67,0.07,0.24,0.69,300 or more,0.26
50078,0.06,0.13,0.81,0.13,0.25,0.62,0.07,0.24,0.69,0.18,0.32,0.50,0.81,0.19,0.08,0.23,0.69,0.04,0.25,0.71,300 or more,0.27
50079,0.09,0.18,0.73,0.26,0.27,0.47,0.16,0.27,0.57,0.28,0.32,0.40,0.73,0.27,0.25,0.28,0.47,0.15,0.38,0.47,300 or more,0.24
50082,0.06,0.17,0.77,0.16,0.30,0.54,0.07,0.26,0.67,0.11,0.31,0.58,0.82,0.18,0.08,0.24,0.68,0.05,0.23,0.72,300 or more,0.28
50084,0.06,0.18,0.76,0.13,0.25,0.62,0.08,0.24,0.68,0.21,0.34,0.45,0.82,0.18,0.10,0.24,0.66,0.05,0.23,0.72,300 or more,0.29
50089,0.11,0.21,0.68,0.19,0.27,0.54,0.10,0.27,0.63,0.18,0.32,0.50,0.79,0.21,0.14,0.24,0.62,0.11,0.27,0.62,300 or more,0.17
50090,0.04,0.15,0.81,0.06,0.23,0.71,0.06,0.22,0.72,0.14,0.36,0.50,0.87,0.13,0.08,0.25,0.67,0.04,0.26,0.70,300 or more,0.32
50091,0.05,0.16,0.79,0.06,0.25,0.69,0.05,0.21,0.74,0.15,0.31,0.54,0.79,0.21,0.07,0.23,0.70,0.06,0.28,0.66,300 or more,0.33
50093,0.06,0.16,0.78,0.13,0.29,0.58,0.07,0.23,0.70,0.17,0.32,0.51,0.81,0.19,0.10,0.22,0.68,0.05,0.23,0.72,300 or more,0.38
50096,0.07,0.04,0.89,0.05,0.14,0.81,0.04,0.33,0.63,0.09,0.02,0.89,0.90,0.10,0.10,0.04,0.86,0.10,0.16,0.74,Fewer than 100,0.18
50099,0.06,0.18,0.76,0.13,0.29,0.58,0.06,0.21,0.73,0.23,0.32,0.45,0.83,0.17,0.09,0.23,0.68,0.05,0.19,0.76,300 or more,0.31
50100,0.05,0.14,0.81,0.09,0.22,0.69,0.05,0.21,0.74,0.10,0.30,0.60,0.85,0.15,0.05,0.14,0.81,0.02,0.13,0.85,300 or more,0.35
50101,0.04,0.14,0.82,0.16,0.27,0.57,0.10,0.23,0.67,0.18,0.30,0.52,0.81,0.19,0.11,0.27,0.62,0.06,0.27,0.67,300 or more,0.27
50102,0.08,0.18,0.74,0.16,0.30,0.54,0.11,0.27,0.62,0.28,0.36,0.36,0.79,0.21,0.16,0.29,0.55,0.14,0.31,0.55,300 or more,0.31
50103,0.04,0.17,0.79,0.18,0.29,0.53,0.07,0.25,0.68,0.16,0.31,0.53,0.81,0.19,0.08,0.20,0.72,0.08,0.22,0.70,300 or more,0.26
50104,0.09,0.21,0.70,0.15,0.28,0.57,0.11,0.24,0.65,0.13,0.31,0.56,0.77,0.23,0.11,0.23,0.66,0.07,0.25,0.68,300 or more,0.20
50107,0.06,0.20,0.74,0.17,0.32,0.51,0.08,0.27,0.65,0.30,0.38,0.32,0.83,0.17,0.15,0.27,0.58,0.08,0.30,0.62,300 or more,0.29
50108,0.05,0.15,0.80,0.13,0.26,0.61,0.06,0.20,0.74,0.16,0.33,0.51,0.87,0.13,0.09,0.20,0.71,0.04,0.19,0.77,300 or more,0.33
50110,0.06,0.15,0.79,0.12,0.27,0.61,0.10,0.26,0.64,0.14,0.36,0.50,0.84,0.16,0.11,0.24,0.65,0.08,0.27,0.65,300 or more,0.25
50111,0.06,0.13,0.81,0.18,0.20,0.62,0.17,0.17,0.66,0.14,0.25,0.61,0.78,0.22,0.13,0.28,0.59,0.15,0.29,0.56,Between 100 and 299,0.07
50112,0.06,0.18,0.76,0.14,0.30,0.56,0.09,0.25,0.66,0.19,0.28,0.53,0.76,0.24,0.09,0.24,0.67,0.05,0.22,0.73,300 or more,0.26
50113,0.06,0.19,0.75,0.15,0.32,0.53,0.08,0.27,0.65,0.20,0.32,0.48,0.77,0.23,0.12,0.30,0.58,0.06,0.29,0.65,300 or more,0.24
50115,0.04,0.15,0.81,0.10,0.28,0.62,0.04,0.27,0.69,0.24,0.30,0.46,0.83,0.17,0.07,0.34,0.59,0.06,0.32,0.62,300 or more,0.31
50116,0.06,0.18,0.76,0.20,0.32,0.48,0.10,0.25,0.65,0.20,0.36,0.44,0.83,0.17,0.10,0.27,0.63,0.07,0.25,0.68,300 or more,0.27
50118,0.03,0.15,0.82,0.09,0.29,0.62,0.07,0.22,0.71,0.12,0.33,0.55,0.86,0.14,0.08,0.22,0.70,0.04,0.25,0.71,300 or more,0.36
50121,0.07,0.18,0.75,0.13,0.30,0.57,0.06,0.25,0.69,0.14,0.35,0.51,0.85,0.15,0.09,0.23,0.68,0.06,0.26,0.68,300 or more,0.21
50122,0.06,0.18,0.76,0.12,0.25,0.63,0.08,0.24,0.68,0.21,0.34,0.45,0.83,0.17,0.10,0.27,0.63,0.06,0.28,0.66,300 or more,0.27
50124,0.06,0.15,0.79,0.12,0.23,0.65,0.06,0.22,0.72,0.21,0.35,0.44,0.79,0.21,0.10,0.29,0.61,0.06,0.29,0.65,300 or more,0.37
50125,0.09,0.19,0.72,0.18,0.29,0.53,0.12,0.23,0.65,0.23,0.32,0.45,0.80,0.20,0.12,0.31,0.57,0.10,0.31,0.59,300 or more,0.20
