provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code,hrr,total_discharges,count_drgs,average_covered_charges,average_total_payments,latitude,longitude
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,ME - Bangor,1719,,14677.9348908627,6633.9337713922,44.8147871,-68.7715706
200033,EASTERN MAINE MEDICAL CENTER,"489 STATE ST, PO BOX 404",BANGOR,ME,4401,ME - Bangor,5403,,24164.8840329271,10446.6070306667,44.8146559,-68.8021462
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,3000,,26496.6184066,8793.3107088118,44.8124056,-91.5137749
530006,SHERIDAN MEMORIAL HOSPITAL,1401 W 5TH ST,SHERIDAN,WY,82801,MT - Billings,375,,18903.213522,9189.6829991333,44.808659,-106.975756
380056,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,OR - Salem,51,,15023.6177165,9102.577594,44.804934,-122.785047
520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,2029,,32534.3657897015,11026.9942440896,44.7932219,-91.5092818
520196,OAK LEAF SURGCL HSPTL,3802 OAKWOOD MALL DR,EAU CLAIRE,WI,54701,MN - Minneapolis,116,,29690.64655,11892.52586,44.7807853,-91.4421765
240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379,MN - Minneapolis,1059,,22392.3828433333,7386.7410761795,44.772523,-93.5032279
230097,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,MI,49684,MI - Traverse City,7504,,26706.1798535567,10183.7540743505,44.761635,-85.6414246
240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,MN - Minneapolis,1975,,25060.9320522034,8332.8362752373,44.7501883,-93.2729165
240059,REGINA MEDICAL CENTER,1175 NININGER ROAD,HASTINGS,MN,55033,MN - St. Paul,249,,20171.42032,6951.3950694615,44.74684,-92.872856
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,VT - Burlington,3170,,27267.6485041205,12019.7696699759,44.700218,-73.471005
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,NY - Syracuse,589,,11067.8843575556,7145.0905734445,44.691587,-75.499781
520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,3054,,28786.2108946,11752.6843537,44.6781032,-90.1799791
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,VT - Burlington,783,,11061.6704059355,6956.872974871,44.67677,-74.9823739
230058,MERCY HOSPITAL - GRAYLING,1100 E MICHIGAN AVE,GRAYLING,MI,49738,MI - Traverse City,1140,,13209.2037274634,6375.5336994878,44.6675499,-84.7079562
380022,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,ALBANY,OR,97321,OR - Eugene,399,,16730.3046785714,6709.6268634762,44.6322455,-123.115797
200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,4938,ME - Portland,627,,20847.0511166667,8966.4688567408,44.62655,-70.162092
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,3600 NW SAMARITAN DRIVE,CORVALLIS,OR,97330,OR - Eugene,1494,,32016.5237287385,10782.5956985077,44.603219,-123.253124
240018,FAIRVIEW RED WING HOSPITAL,"701 FAIRVIEW BOULEVARD, PO BOX 95",RED WING,MN,55066,MN - Rochester,270,,13893.105501,6995.32975925,44.56023,-92.572397
200050,MAINE COAST MEMORIAL HOSPITAL,50 UNION ST,ELLSWORTH,ME,4605,ME - Bangor,779,,17308.5173191667,6803.5896599722,44.5469512,-68.416346
200041,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,ME - Portland,315,,17208.5476573125,9803.525972875,44.5429182,-69.6628197
520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,WI - Green Bay,855,,21133.0483667941,7850.6456600882,44.5311717,-88.0632827
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,900 ILLINOIS AVE,STEVENS POINT,WI,54481,WI - Marshfield,999,,14198.0461151935,6796.1386674839,44.5266,-89.5658
520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,1373,,22437.7334682826,8331.8141585435,44.5015321,-88.0110668
520075,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,WI - Green Bay,1484,,27115.2697488393,9931.4388444286,44.5009762,-88.0131332
430048,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,SD - Rapid City,243,,22211.837357,9386.0673447778,44.4980108,-103.8611422
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,4620,,24233.1708820215,14550.6170694839,44.4796586,-73.1941184
520193,AURORA BAYCARE MED CTR,2845 GREENBRIER RD PO BOX 8900,GREEN BAY,WI,54311,WI - Green Bay,1044,,29327.6615788095,9886.1339283333,44.475577,-87.938711
240014,NORTHFIELD HOSPITAL,2000 NORTH AVENUE,NORTHFIELD,MN,55057,MN - Minneapolis,262,,19526.8264216667,7182.188176,44.4734962,-93.1920361
520033,RIVERVIEW HSPTL ASSOC,410 DEWEY ST PO BOX 8080,WISCONSIN RAPID,WI,54495,WI - Marshfield,523,,14896.5533645789,7892.0860484211,44.38171,-89.829759
430015,ST MARYS HOSPITAL,801 E SIOUX,PIERRE,SD,57501,SD - Sioux Falls,264,,21834.8088372727,8210.6069277273,44.3715923,-100.3622604
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,VT - Burlington,490,,16321.1320409524,9178.3376314286,44.3455195,-74.1434669
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,NY - Syracuse,198,,9050.8923948,6753.6398813,44.337636,-75.474231
200039,MAINE GENERAL MEDICAL CENTER,6 E CHESTNUT ST,AUGUSTA,ME,4330,ME - Portland,3271,,23238.3160170685,8818.9677650959,44.313324,-69.7683058
430008,BROOKINGS HOSPITAL,300 22ND AVE,BROOKINGS,SD,57006,SD - Sioux Falls,165,,14773.3994188889,5740.5775964445,44.3036143,-96.7682283
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,501 SOUTH BURMA AVENUE,GILLETTE,WY,82716,MT - Billings,311,,18203.456078125,10173.417485125,44.290692,-105.5195021
240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,55021,MN - Minneapolis,289,,11138.395604875,8043.7186516875,44.28842,-93.257442
380040,ST CHARLES MEDICAL CENTER - REDMOND,1253 N CANAL BLVD,REDMOND,OR,97756,OR - Bend,234,,17522.7014564286,10064.5274908571,44.2880389,-121.1695218
520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,1531,,15841.8994441321,8735.038465151,44.2785956,-88.3955095
230100,TAWAS ST JOSEPH HOSPITAL,200 HEMLOCK M-55,TAWAS CITY,MI,48763,MI - Saginaw,518,,7905.6463257143,6399.857027381,44.2755024,-83.5117434
520009,ST ELIZABETH HSPTL,1506 S ONEIDA ST,APPLETON,WI,54915,WI - Appleton,747,,17499.6945685588,8949.6022527647,44.2477901,-88.4013522
230081,MERCY HOSPITAL - CADILLAC,400 HOBART ST,CADILLAC,MI,49601,MI - Grand Rapids,1576,,14941.3660342115,6736.3203341539,44.2461647,-85.3905023
230095,WEST BRANCH REGIONAL MEDICAL CENTER,2463 SOUTH M-30,WEST BRANCH,MI,48661,MI - Saginaw,1063,,9490.8521319429,6159.4552003714,44.2291988,-84.2658058
200032,STEPHENS MEMORIAL HOSPITAL,181 MAIN STREET,NORWAY,ME,4268,ME - Portland,11,,30822.45455,14602.36364,44.209866,-70.532275
520045,THEDA CLARK MED CTR,130 2ND ST,NEENAH,WI,54956,WI - Neenah,1005,,15065.1266367838,7993.2370003514,44.1870008,-88.4543084
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET BOX 8673,MANKATO,MN,56002,MN - Minneapolis,2612,,21164.3428477792,9336.7129534416,44.1639644,-94.0041169
200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,4856,ME - Portland,1253,,16678.1193241333,7717.1164753778,44.144361,-69.0857792
240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,MN - Rochester,334,,23000.8626473333,8585.53912,44.1111261,-93.2507628
200034,ST MARYS REGIONAL MEDICAL CENTER,CAMPUS AVENUE - PO BOX 291,LEWISTON,ME,4240,ME - Portland,1048,,24318.0345490606,9127.5305446667,44.1027662,-70.2009284
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,2593,,22885.2182132368,9819.8098653947,44.1011289,-70.2143095
520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,WI - Green Bay,640,,19850.7625424815,6934.3194104815,44.0944318,-87.6760051
380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,OR - Eugene,3797,,27232.4552618293,11134.4067558781,44.080908,-123.0264752
380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,BEND,OR,97701,OR - Bend,2495,,30542.8621200282,10049.1109181549,44.067731,-121.26817
430077,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,RAPID CITY,SD,57701,SD - Rapid City,3626,,33677.4413318681,12401.4157101429,44.057049,-103.225095
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,OR - Eugene,947,,24014.6063005128,7878.7462813846,44.053305,-123.003513
430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,SD,57703,SD - Rapid City,457,,48341.2828975,13942.972135,44.0460691,-103.2233716
380033,SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,OR - Eugene,109,,16824.9945557143,6876.9240647143,44.045685,-123.0820915
240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,WINONA,MN,55987,WI - La Crosse,683,,13898.2936385429,7195.2702436857,44.0352118,-91.6218092
520198,AURORA MED CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,WI - Neenah,459,,23713.225988,7836.70665415,44.0282615,-88.5928752
380052,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,ID - Boise,661,,18307.642425037,7338.3366108889,44.0254197,-116.9767796
240061,MAYO CLINIC METHODIST HOSPITAL,201 WEST CENTER STREET,ROCHESTER,MN,55902,MN - Rochester,1846,,31906.0293612,16911.06282308,44.023936,-92.465932
240010,MAYO CLINIC - SAINT MARYS HOSPITAL,1216 SECOND STREET WEST,ROCHESTER,MN,55902,MN - Rochester,8088,,29455.0976568469,13160.9884720102,44.0206883,-92.4828355
240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904,MN - Rochester,114,,18598.650535,7760.05031875,44.020184,-92.441738
520048,MERCY MED CTR OF OSHKOSH,500 S OAKWOOD RD,OSHKOSH,WI,54904,WI - Neenah,788,,13516.3855414231,6978.6469646154,44.014039,-88.6030593
330263,"CARTHAGE AREA HOSPITAL, INC",1001 WEST STREET,CARTHAGE,NY,13619,NY - Syracuse,316,,14175.581495,5971.2569862857,43.986983,-75.5940619
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,NY - Syracuse,1737,,23765.1897458148,12307.2511882222,43.965183,-75.9141549
230110,MEMORIAL MEDICAL CENTER OF WEST MICHIGAN,1 N ATKINSON DRIVE,LUDINGTON,MI,49431,MI - Muskegon,601,,19866.2928668,7780.27175336,43.9593364,-86.4292071
200025,PARKVIEW ADVENTIST MEDICAL CENTER,329 MAIN ST,BRUNSWICK,ME,4011,ME - Portland,220,,18375.9415906667,5480.3720594,43.919552,-69.9663926
200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,ME - Portland,1314,,15264.421435814,6465.1025585349,43.907508,-69.8918567
130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,ID - Idaho Falls,219,,10680.7270741818,6335.8185043636,43.825512,-111.770711
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,703 N MCEWAN ST,CLARE,MI,48617,MI - Lansing,614,,12265.2262480769,5869.8572961923,43.8207231,-84.7684001
520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,1486,,25396.3803094118,9509.9226718039,43.804074,-91.241659
230118,HURON MEDICAL CENTER,1100 SOUTH VAN DYKE ROAD,BAD AXE,MI,48413,MI - Saginaw,405,,9379.9100572778,8154.2463881667,43.7996115,-83.0452733
330213,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367,NY - Syracuse,255,,9730.5027567857,7353.0738208572,43.795344,-75.4992539
520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,2057,,23847.9863210625,9643.4166083438,43.794292,-91.246788
520109,"MILE BLUFF MEDICAL CENTER, INC",1050 DIVISION ST,MAUSTON,WI,53948,WI - Madison,288,,15975.367139375,5792.0515695,43.7832152,-90.0767784
520088,ST AGNES HSPTL,430 E DIVISON ST,FOND DU LAC,WI,54935,WI - Milwaukee,1080,,23060.974601875,7064.6179227083,43.7787051,-88.4317261
520035,AURORA SHEBOYGAN MEM MED CTR,2629 N 7TH ST,SHEBOYGAN,WI,53083,WI - Milwaukee,758,,21038.7994773077,8503.9200384615,43.7729064,-87.7111142
520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,WI - Milwaukee,472,,19995.4072063636,7024.7634728636,43.7628119,-87.747515
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,SD - Sioux Falls,601,,22287.0469759091,7616.5345443182,43.7137061,-98.0074957
230093,MECOSTA COUNTY MEDICAL CENTER,605 OAK STREET,BIG RAPIDS,MI,49307,MI - Grand Rapids,383,,8263.8817018824,7091.9302035882,43.6939886,-85.475328
240117,MAYO CLINIC HEALTH SYSTEM - AUSTIN,1000 FIRST DRIVE NORTHWEST,AUSTIN,MN,55912,MN - Rochester,792,,14088.9693113333,6578.1947792222,43.674622,-92.9773243
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,NH - Lebanon,4268,,32969.9914161798,14784.3301453034,43.6728634,-72.2723196
130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,ID - Boise,656,,21561.79097875,7425.1302164167,43.655098,-116.693601
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007,MN - Rochester,558,,13031.6689145385,6251.494588,43.6515462,-93.3726313
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"835 JOHNSON STREET, PO BOX 835",FAIRMONT,MN,56031,MN - Minneapolis,584,,14252.9148987037,8153.232393963,43.637649,-94.4496226
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,3434,,21940.884047575,9492.1370658875,43.636178,-84.2618725
240022,SANFORD  WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187,SD - Sioux Falls,165,,13745.7613507,7518.9474355,43.6218647,-95.5991601
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,3004,,23294.0878967342,9110.388374481,43.6127473,-116.253861
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,ID - Boise,17,,57973.17647,21161,43.612665,-116.290996
130006,ST LUKES REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,3889,,28297.160757,10843.4627058132,43.6121827,-116.1923365
230080,CENTRAL MICHIGAN COMMUNITY HOSPITAL,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,MI - Lansing,1121,,15193.1387894167,5821.6885806945,43.5993477,-84.7609728
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,2116,,22996.7261944677,12172.6514024194,43.598277,-72.955117
230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,5809,,25163.4475021562,8195.5081237292,43.5894001,-83.869053
520041,DIVINE SAVIOR HLTHCARE,"2817 NEW PINERY RD, P O BOX 387",PORTAGE,WI,53901,WI - Madison,535,,18524.84075416,7329.458804,43.5675769,-89.4694367
130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,769,,19681.4453969143,7537.7878550286,43.5537156,-116.5726548
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,5105,,37028.2696043158,9974.1476322,43.5368597,-96.7421683
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  PO BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,4023,,31573.3510212963,10140.2890622346,43.5349648,-96.7115064
430090,SIOUX FALLS SPECIALTY HOSPITAL,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,SD - Sioux Falls,338,,64475.89452,17434.337365,43.5348529,-96.714902
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,3246,NH - Manchester,1056,,36599.9233475,10872.4106972045,43.52835,-71.4629101
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA LLC,4500 W 69TH ST,SIOUX FALLS,SD,57108,SD - Sioux Falls,1043,,30963.5555009091,14565.0802568636,43.490919,-96.780372
520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,BARABOO,WI,53913,WI - Madison,513,,20001.89037875,6992.9374517083,43.4806486,-89.7312716
530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,WY,83001,UT - Salt Lake City,72,,41954.1458333333,25329.1458333333,43.4797021,-110.7493968
200019,SOUTHERN MAINE MEDICAL CENTER,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,1865,,19003.8558760943,7567.8248130755,43.4784025,-70.4922127
130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,ID - Idaho Falls,245,,51060.64565,19530.241305,43.473992,-111.987711
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,1944,,33199.5047762083,9446.0744857917,43.4701735,-111.9914279
230106,SPECTRUM HEALTH GERBER MEMORIAL,212 S SULLIVAN ST,FREMONT,MI,49412,MI - Grand Rapids,519,,12748.1900454583,6351.0388184583,43.4643178,-85.9507261
230275,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,SAGINAW,MI,48608,MI - Saginaw,83,,5406.855422,3882.566265,43.455097,-84.049358
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,NY - Syracuse,1209,,14286.2360890238,6699.270197,43.454909,-76.5164508
520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,542,,27795.31106,8415.2888928,43.4483,-88.827169
200040,HENRIETTA D GOODALL HOSPITAL,25 JUNE ST,SANFORD,ME,4073,ME - Portland,683,,13586.8934127097,6337.5728291613,43.4470433,-70.7668061
230070,"COVENANT MEDICAL CENTER, INC",1447 N HARRISON,SAGINAW,MI,48602,MI - Saginaw,8088,,29119.5402106185,9690.4490960516,43.4274982,-83.955554
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,800 S WASHINGTON AVENU,SAGINAW,MI,48601,MI - Saginaw,3641,,28956.2932099157,9604.4587995422,43.4259547,-83.9417382
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,SD - Sioux Falls,239,,13534.2203301,6829.2541105,43.4225989,-95.1203737
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,300 E WARWICK DR,ALMA,MI,48801,MI - Lansing,1298,,12820.3535361915,8426.5315830213,43.3917366,-84.6614009
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,OR - Eugene,1964,,24677.8878638333,10661.0678553,43.3858306,-124.2332975
520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,762,,19126.8483218529,6534.5301662941,43.355268,-88.194365
520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,WI - Milwaukee,484,,21653.3798822727,5878.8290873636,43.3242639,-87.9277579
520038,AURORA MED CENTER-WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,WI - Milwaukee,426,,21509.0112133333,6465.9245186191,43.3177196,-88.3619267
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,NY - Albany,4044,,18938.681549092,7893.0287774943,43.3065206,-73.6466304
300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,ME - Portland,1015,,18746.6165245,6950.157258025,43.2981822,-70.9614878
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,SD - Sioux Falls,15,,6138,5869.466667,43.2831381,-100.8705174
520095,SAUK PRAIRIE MEM HSPTL,80 FIRST ST,PRAIRIE DU SAC,WI,53578,WI - Madison,441,,14251.0173952857,6989.5804299286,43.2830036,-89.7207156
520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,1739,,26495.0694520635,7527.6878863333,43.2599341,-87.9241942
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,NY - Syracuse,1076,,19701.9847080488,6500.3586585854,43.2289605,-75.4442226
330053,MEDINA MEMORIAL HOSPITAL,200 OHIO STREET,MEDINA,NY,14103,NY - Buffalo,356,,7363.1489191111,6321.7530962222,43.2235164,-78.3972033
230066,"MERCY HEALTH PARTNERS, HACKLEY CAMPUS",1700 CLINTON STREET,MUSKEGON,MI,49442,MI - Muskegon,1272,,13380.4281984545,7512.095541,43.2216933,-86.242828
330037,LAKESIDE MEMORIAL HOSPITAL,156 WEST AVENUE,BROCKPORT,NY,14420,NY - Rochester,253,,16311.4032828462,5543.8419843846,43.2205805,-77.944667
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,ME - Portland,2178,,27448.5481577143,8384.8211346857,43.2123111,-70.8749911
230004,"MERCY HEALTH PARTNERS, MERCY CAMPUS",1500 E SHERMAN BOULEVARD,MUSKEGON,MI,49444,MI - Muskegon,3327,,18848.8347952911,9639.7428569367,43.2058721,-86.2084877
430081,PHS INDIAN HOSPITAL AT PINE RIDGE,EAST HIGHWAY 18,PINE RIDGE,SD,57770,SD - Rapid City,15,,5718,6428.4,43.1999944,-96.4304093
520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,125 HOSPITAL DR,WATERTOWN,WI,53098,WI - Madison,373,,17007.5855132941,7517.6383781177,43.1992188,-88.6989897
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,NH - Manchester,4054,,25671.0479493103,8580.4180346437,43.198462,-71.562302
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,NY - Rochester,4657,,19233.2373661522,9679.6169910652,43.192443,-77.5858998
330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,14626,NY - Rochester,1995,,17234.1289182,9247.8497788308,43.1905136,-77.7017923
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094,NY - Buffalo,1422,,11335.0641746818,6843.1092122046,43.176603,-78.6709174
230208,CARSON CITY HOSPITAL,406 EAST ELM ST,CARSON CITY,MI,48811,MI - Lansing,332,,11849.21908375,8000.1232149375,43.1759742,-84.8426805
230035,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS,615 S BOWER STREET,GREENVILLE,MI,48838,MI - Grand Rapids,708,,12754.9497913704,6840.4459718519,43.1755433,-85.2687905
520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,2134,,21457.5003403676,7403.1691725294,43.162932,-88.133864
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NY - Buffalo,1191,,10603.2451755581,6583.8757597907,43.154175,-79.032541
160064,MERCY MEDICAL CENTER-NORTH IOWA,1000 FOURTH STREET SW,MASON CITY,IA,50401,IA - Mason City,4569,,22770.4292734333,8377.6242417778,43.150633,-93.217178
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,SD - Sioux Falls,643,,16832.8339110833,6536.4070912917,43.149941,-95.143174
200020,YORK HOSPITAL,15 HOSPITAL DR,YORK,ME,3909,ME - Portland,1230,,22315.5858468333,6449.1685818095,43.1436619,-70.6506564
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,NY - Rochester,2169,,13696.44070865,9088.7955379,43.135616,-77.606018
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester,3764,,22810.8042955168,13521.1896716854,43.1226626,-77.623601
520062,OCONOMOWOC MEM HSPTL,791 E SUMMIT AVE,OCONOMOWOC,WI,53066,WI - Milwaukee,601,,22829.3286196,7675.11259256,43.100171,-88.486844
330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,NY - Elmira,4250,,25582.5038146279,8641.6474961861,43.098398,-75.27819
520194,ORTHOPAEDIC HSPTL OF WI,475 W RIVER WOODS PKWY,GLENDALE,WI,53212,WI - Milwaukee,233,,45235.1323,17554.634885,43.09769,-87.914964
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NY - Buffalo,920,,14866.2660216061,8768.0705220909,43.093934,-79.04988
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRING,NY,12866,NY - Albany,2350,,24996.6538827231,7132.0581572923,43.085615,-73.797121
